rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.9268345,0.4281922,0.08,-3.769,397.76599999999996,374.7000000000007,0.3440000000000003,-3.0,non-native
0.8337850,0.4432106,0.06,-4.844000000000001,455.752,-316.7000000000007,0.3660000000000001,-4.0,non-native
0.8950888,0.4351910,0.11,-4.183,465.49,-3.599999999998545,0.351,-5.0,non-native
1.1756849,0.4677538,0.06,-3.464000000000002,468.184,-679.2000000000007,0.30200000000000005,-4.0,non-native
1.2280211,0.4646506,0.08,-1.9430000000000014,337.33900000000006,-112.70000000000073,0.3280000000000003,-3.0,non-native
1.0283059,0.4420936,0.05,-4.391,419.059,-272.7999999999993,0.3620000000000001,-5.0,non-native
1.0190233,0.4469757,0.07,-3.851000000000001,380.56100000000004,564.0,0.3340000000000001,-3.0,non-native
0.9993156,0.4121645,0.1,-3.7070000000000007,512.505,-155.79999999999927,0.27900000000000036,-5.0,non-native
1.2589101,0.5031973,0.05,-6.213000000000001,408.749,65.40000000000146,0.3680000000000003,-4.0,non-native
1.1815003,0.4517590,0.08,-5.413,336.124,439.40000000000146,0.33000000000000007,-2.0,non-native
1.0233796,0.4112569,0.06,-5.698,489.46,-944.7000000000007,0.29700000000000015,-5.0,non-native
1.1506290,0.4356809,0.11,-5.997,338.707,-179.20000000000073,0.3030000000000004,-1.0,non-native
1.1086022,0.4087948,0.1,-5.426,369.74199999999996,-884.5999999999985,0.28000000000000025,-3.0,non-native
1.1206739,0.3880039,0.08,-7.377000000000001,364.818,-1016.2999999999993,0.2490000000000001,-4.0,non-native
1.3917582,0.4646829,0.07,-7.2330000000000005,521.49,-427.59999999999854,0.42200000000000015,-6.0,non-native
1.2500236,0.4479742,0.05,-7.0870000000000015,587.621,-710.0999999999985,0.38000000000000034,-6.0,non-native
0.9840944,0.4950202,0.03,6.824999999999999,299.56899999999996,712.4000000000015,-0.11899999999999977,-4.0,non-native
1.0250520,0.4915929,0.02,7.192999999999998,209.67200000000003,1398.7000000000007,-0.12299999999999978,-2.0,non-native
1.0557661,0.4928884,0.01,6.184000000000001,257.06899999999996,1594.5999999999985,-0.10999999999999988,-2.0,non-native
1.0225374,0.4762782,0.01,4.626999999999999,367.87699999999995,559.7999999999993,-0.10799999999999965,-4.0,non-native
1.1390344,0.5250687,0.0,3.933,432.514,862.2000000000007,-0.08799999999999963,-6.0,non-native
1.0753177,0.4999246,0.01,6.789999999999999,265.07500000000005,882.9000000000015,-0.07499999999999973,-5.0,non-native
1.0322436,0.5118518,0.0,1.7399999999999984,368.904,1013.9000000000015,-0.054999999999999716,-4.0,non-native
1.0434760,0.4928356,0.01,6.146000000000001,314.16600000000005,717.9000000000015,-0.08399999999999963,-6.0,non-native
1.0366536,0.5016570,0.02,4.471,312.283,1115.5999999999985,-0.08299999999999974,-3.0,non-native
1.1048809,0.5158538,0.03,6.462,285.61400000000003,1108.7000000000007,-0.07899999999999974,-3.0,non-native
1.0022979,0.5107166,0.01,8.343999999999998,229.548,711.7000000000007,-0.07799999999999985,-3.0,non-native
1.0110656,0.5157144,0.01,5.448999999999998,355.32000000000005,886.4000000000015,-0.0129999999999999,-4.0,non-native
1.0605091,0.5195197,0.02,6.175999999999998,321.64599999999996,825.9000000000015,-0.03799999999999981,-4.0,non-native
1.0926976,0.5148194,0.01,4.6469999999999985,345.84299999999996,-132.90000000000146,-0.05899999999999972,-6.0,non-native
1.1601475,0.4978550,0.01,4.757999999999999,501.069,183.29999999999927,0.0050000000000003375,-9.0,non-native
1.1321648,0.4847287,0.01,3.108999999999998,521.681,121.29999999999927,0.016000000000000014,-10.0,non-native
