rmsd_l,rmsd_i,dfnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.4276718,0.2105924,0.15,-1.2469999999999999,-205.76099999999997,-1822.0999999999985,-0.1030000000000002,3.0,native
0.4736321,0.2265782,0.14,-0.21199999999999974,-187.164,-737.0,-0.04100000000000037,4.0,native
0.4356444,0.2163814,0.12,-2.245000000000001,-134.92399999999998,-740.4000000000015,-0.05600000000000005,1.0,native
0.5453666,0.2110113,0.13,-2.636000000000001,-215.08799999999997,-276.29999999999563,-0.09600000000000009,4.0,native
0.5508965,0.2425795,0.09,-3.8000000000000007,-68.96299999999997,-1295.4000000000015,-0.050000000000000266,1.0,native
0.6141155,0.2340665,0.09,-4.050000000000001,-225.21500000000003,-481.79999999999563,-0.0940000000000003,2.0,native
0.5733271,0.2400401,0.11,-1.3660000000000014,-293.51700000000005,84.90000000000146,0.011999999999999567,3.0,native
0.4615979,0.2031233,0.12,-0.30900000000000105,-239.03600000000006,-585.1999999999971,-0.038000000000000256,4.0,native
0.5540544,0.2646629,0.18,-1.3480000000000008,-227.03200000000004,-380.40000000000146,-0.001000000000000334,1.0,native
0.5402995,0.2670943,0.1,-1.4380000000000006,-229.35800000000006,-203.59999999999854,-0.03300000000000036,2.0,native
0.5958635,0.2773661,0.15,-1.7100000000000009,-161.42999999999995,371.59999999999854,-0.03000000000000025,0.0,native
0.5596641,0.2586811,0.1,-3.2230000000000008,-15.498000000000047,-968.5999999999985,-0.06000000000000005,0.0,native
0.5184839,0.3234541,0.21,-3.449,206.59199999999998,-2437.699999999997,0.1429999999999998,-3.0,native
0.3644433,0.2506537,0.33,-1.0060000000000002,-99.50699999999995,-2031.0999999999985,0.0259999999999998,-1.0,native
0.4517165,0.2936881,0.21,-2.641,103.29199999999997,-1714.5,0.09199999999999964,-2.0,native
0.4020465,0.2674496,0.31,-1.5389999999999997,20.924999999999955,-2207.7999999999956,0.02799999999999958,0.0,native
0.4212855,0.2551424,0.25,-2.0380000000000003,174.40499999999997,-2630.7999999999956,0.10999999999999988,-3.0,native
0.5309572,0.2596070,0.21,-2.692,103.856,-3202.9000000000015,0.09499999999999975,-2.0,native
0.4827766,0.2470644,0.19,-3.9939999999999998,170.954,-1337.9000000000015,-0.0030000000000001137,-1.0,native
0.5757465,0.2701094,0.18,-3.9350000000000005,245.935,-2178.9000000000015,0.18999999999999995,-3.0,native
0.4390496,0.2264051,0.21,-2.901,247.079,-2936.4000000000015,0.07799999999999985,-2.0,native
0.3978342,0.1988001,0.23,-2.453000000000001,124.04199999999997,-708.5,-0.006000000000000227,-1.0,native
0.5280441,0.2407281,0.15,-2.878,287.814,-1529.199999999997,0.121,-3.0,native
0.4430029,0.2371301,0.05,-4.687000000000001,284.097,-3449.0,0.15299999999999958,-3.0,native
0.5909089,0.2336268,0.14,-4.662000000000001,175.291,-2202.5,0.19099999999999984,-2.0,native
0.8026091,0.2922398,0.06,-6.486000000000001,360.703,-2859.4000000000015,0.24399999999999977,-4.0,native
0.7420862,0.2651820,0.12,-7.418,271.49,-3233.0,0.34299999999999997,-3.0,native
0.7561998,0.3136273,0.16,-4.909000000000001,205.44099999999997,-1593.5,0.2589999999999999,-2.0,native
0.9079197,0.3461856,0.13,-8.16,373.61400000000003,-2643.0,0.4379999999999997,-3.0,native
0.9642988,0.3918403,0.14,-6.712,232.3,-1186.5999999999985,0.5479999999999996,-2.0,native
1.1568698,0.4088672,0.13,-6.009,249.962,-1663.5,0.5119999999999996,-1.0,native
0.7805976,0.3065376,0.1,-7.859000000000001,411.03700000000003,-4078.9000000000015,0.1759999999999997,-4.0,native
0.8104141,0.3085142,0.07,-9.679,478.6144,-3520.0,0.3129999999999997,-4.0,native
0.4353454,0.2410627,0.3,-1.942000000000002,326.817,-2372.2000000000044,-0.0040000000000000036,-3.0,non-native
0.3947242,0.2356284,0.33,-2.4620000000000015,249.32899999999995,-2180.9000000000015,0.04599999999999982,-2.0,non-native
0.4155106,0.2050271,0.28,-2.5330000000000013,162.16199999999992,-950.5,0.04700000000000015,-2.0,non-native
0.4651023,0.2452907,0.3,-2.6540000000000017,308.919,-1616.300000000003,0.041999999999999815,-3.0,non-native
0.6178478,0.2994528,0.29,-2.115000000000002,316.64699999999993,-2339.300000000003,-0.03200000000000003,-5.0,non-native
0.3549569,0.2195136,0.28,-2.678000000000001,209.00699999999995,-1838.300000000003,0.02300000000000013,0.0,non-native
0.4610326,0.2287811,0.29,-2.5440000000000023,249.3499999999999,-2465.5999999999985,0.027000000000000135,-2.0,non-native
0.4083895,0.2289301,0.36,-1.7510000000000012,108.47499999999991,-942.4000000000015,-0.02400000000000002,1.0,non-native
0.6433111,0.2457984,0.28,-3.048000000000002,321.399,-2421.9000000000015,0.03799999999999981,-2.0,non-native
0.6340839,0.2576055,0.29,-4.461000000000002,327.294,-678.0999999999985,0.06800000000000006,-2.0,non-native
0.5159591,0.3264873,0.28,-4.678000000000001,303.80899999999997,-2194.9000000000015,0.0259999999999998,-3.0,non-native
0.4972757,0.3020686,0.23,-5.056000000000001,495.62299999999993,-2253.7000000000044,0.14500000000000002,-5.0,non-native
0.5160433,0.2515069,0.28,-4.569000000000001,317.134,-2312.0999999999985,0.04700000000000015,-4.0,non-native
0.4678669,0.2455782,0.32,-3.7780000000000022,295.35799999999995,-2691.9000000000015,0.07699999999999996,-4.0,non-native
0.5494811,0.2701417,0.27,-3.4060000000000024,261.17999999999995,-2379.5,0.04999999999999982,-3.0,non-native
0.6948987,0.3215923,0.27,-5.052000000000001,299.5899999999999,-2730.300000000003,-0.03699999999999992,-2.0,non-native
0.6319574,0.2926696,0.31,-4.307000000000002,199.15699999999993,-1539.7000000000044,0.007000000000000117,0.0,non-native
0.7188440,0.3796057,0.31,-3.5130000000000017,202.30999999999995,-1731.300000000003,-0.0040000000000000036,-2.0,non-native
0.6390842,0.3172294,0.3,-3.7680000000000007,254.4219999999999,-2200.5,0.03200000000000003,-1.0,non-native
0.5724570,0.3009822,0.29,-3.557000000000002,277.9119999999999,-2048.0,0.05500000000000016,-3.0,non-native
0.6146578,0.3213496,0.28,-3.620000000000001,267.793,-1968.2000000000044,0.05600000000000005,-2.0,non-native
0.5368465,0.2535158,0.11,-0.8640000000000008,346.22299999999996,-2183.2000000000044,-0.01100000000000012,-5.0,non-native
0.4708189,0.2429351,0.13,0.44599999999999795,285.1569999999999,-3294.5999999999985,0.01200000000000001,-4.0,non-native
0.4725501,0.2417881,0.12,0.1609999999999978,266.71299999999997,-2670.0999999999985,0.008000000000000007,-4.0,non-native
0.5314022,0.2406202,0.15,1.293999999999997,189.5709999999999,-2056.300000000003,-0.002000000000000224,-2.0,non-native
0.7059308,0.2674992,0.17,-1.9390000000000018,404.67499999999995,-3400.300000000003,0.041999999999999815,-4.0,non-native
0.5813873,0.2795338,0.18,-1.7190000000000012,293.46299999999997,-3081.5999999999985,-0.02499999999999991,-1.0,non-native
0.5957621,0.2752169,0.18,-1.3960000000000008,320.29099999999994,-1929.9000000000015,-0.08400000000000007,-2.0,non-native
0.5433736,0.2754380,0.19,-0.38200000000000145,163.20299999999997,-2154.5,-0.06899999999999995,-1.0,non-native
0.6219915,0.2628983,0.18,-1.2710000000000008,194.70399999999995,-3310.300000000003,-0.040999999999999925,-3.0,non-native
0.6793931,0.2878487,0.2,-1.011000000000001,90.769,-2596.5999999999985,-0.01200000000000001,-1.0,non-native
0.6660744,0.3121264,0.21,-1.495000000000001,167.99799999999993,-2497.4000000000015,0.04800000000000004,-2.0,non-native
0.5500644,0.2838034,0.25,0.27199999999999847,-6.6299999999999955,-2525.7000000000044,-0.07299999999999995,-1.0,non-native
0.5595263,0.2741821,0.19,-0.2690000000000019,178.7489999999999,-2361.5,-0.04899999999999993,-1.0,non-native
0.5882642,0.2958538,0.18,0.1869999999999976,68.98599999999999,-2820.9000000000015,-0.07699999999999996,-1.0,non-native
0.5681943,0.2747974,0.23,1.0729999999999968,170.4749999999999,-2360.5999999999985,-0.01399999999999979,-2.0,non-native
0.6109720,0.2991730,0.27,2.5889999999999986,69.84799999999996,-2306.4000000000015,-0.05799999999999983,-1.0,non-native
0.5769535,0.2840303,0.22,0.7939999999999969,67.93099999999993,-2788.5,-0.04599999999999982,0.0,non-native
0.6356548,0.2841597,0.2,0.4299999999999997,228.61199999999997,-2576.9000000000015,-0.041999999999999815,-3.0,non-native
0.6357400,0.2663320,0.14,0.46499999999999986,141.20799999999997,-3025.4000000000015,-0.06099999999999994,0.0,non-native
0.7214578,0.2691996,0.19,-0.045000000000001705,129.86799999999994,-2538.300000000003,-0.04400000000000004,1.0,non-native
0.6084359,0.2519760,0.17,0.20899999999999963,26.128999999999905,-2431.0,-0.002000000000000224,0.0,non-native
0.5373120,0.2332325,0.32,4.667000000000002,-430.862,-2385.2000000000044,-0.04400000000000004,4.0,native
0.4610300,0.2163867,0.33,4.497,-350.805,-1540.9000000000015,-0.1120000000000001,4.0,native
0.4021660,0.2103084,0.23,5.239000000000001,-482.15900000000005,-3155.9000000000015,-0.10499999999999998,5.0,native
0.4180851,0.2011573,0.32,4.542999999999999,-412.60099999999994,-1231.9000000000015,-0.1200000000000001,4.0,native
0.4855106,0.2520131,0.15,3.601000000000001,-227.92900000000003,-2692.600000000006,-0.06300000000000017,1.0,native
0.4908266,0.2433486,0.13,1.9030000000000005,-181.72999999999996,-2425.9000000000015,-0.06700000000000017,2.0,native
0.4447607,0.2428265,0.22,1.841000000000001,-191.90299999999996,-2133.7000000000044,-0.07100000000000017,2.0,native
0.4904935,0.2415340,0.17,0.6440000000000001,-198.25100000000003,-3033.4000000000015,-0.15200000000000014,3.0,native
0.5507299,0.2701919,0.23,-0.30599999999999916,34.06,-3224.100000000006,0.11399999999999988,0.0,native
0.4278348,0.2407224,0.21,1.2680000000000007,-35.13499999999999,-3169.5,0.020000000000000018,0.0,native
0.4725291,0.2167260,0.24,2.1580000000000013,-79.66500000000002,-3549.2000000000044,0.042999999999999705,1.0,native
0.6020671,0.2315152,0.21,0.06099999999999994,62.031000000000006,-3375.7000000000044,0.09299999999999997,-1.0,native
0.3994621,0.2264651,0.18,1.2729999999999997,-192.70800000000003,-3548.7000000000044,0.0,1.0,native
0.4817878,0.2268524,0.27,1.9580000000000002,-202.84499999999997,-2263.300000000003,0.04599999999999982,2.0,native
0.4935233,0.2415194,0.18,0.20599999999999952,35.18900000000002,-3607.9000000000015,0.04499999999999993,0.0,native
0.4571519,0.2366434,0.15,2.154,-128.55599999999998,-2689.0,0.08699999999999974,1.0,native
0.4636691,0.2542749,0.19,-0.08799999999999919,-52.51299999999998,-3190.9000000000015,0.08299999999999974,-1.0,native
0.3475366,0.2175496,0.27,1.3780000000000001,-76.661,-3196.100000000006,-0.01200000000000001,1.0,native
0.4744529,0.2483687,0.22,-1.2169999999999987,113.61000000000001,-2801.7000000000044,0.016999999999999904,-1.0,native
0.4645685,0.2547033,0.28,1.5600000000000005,-65.572,-2908.600000000006,0.0019999999999997797,0.0,native
0.4385345,0.2345553,0.29,2.3580000000000005,-137.08199999999994,-3058.100000000006,0.0129999999999999,3.0,native
0.4371443,0.2186076,0.23,0.3879999999999999,45.067999999999984,-1068.0,-0.1499999999999999,1.0,native
0.5343521,0.2326741,0.21,0.3849999999999998,-37.976999999999975,-2687.4000000000015,-0.14800000000000013,0.0,native
0.4258133,0.2050786,0.29,0.11299999999999955,65.50799999999998,-1999.5,-0.09200000000000008,-1.0,native
0.5601130,0.2140800,0.29,0.6029999999999998,9.843999999999994,-1674.0,-0.08800000000000008,0.0,native
0.4547761,0.2262842,0.43,1.6300000000000008,-34.825999999999965,-1077.1000000000058,-0.07400000000000029,1.0,native
0.3605782,0.2333452,0.22,-0.2889999999999997,-11.658000000000015,-3102.600000000006,-0.02400000000000002,-1.0,native
0.5763428,0.2439621,0.24,-1.4469999999999992,16.63100000000003,-1640.7000000000044,0.0009999999999998899,0.0,native
0.5374804,0.2404561,0.23,0.0389999999999997,54.90899999999999,-2014.5,-0.04800000000000004,-1.0,native
0.5723087,0.2419884,0.36,-0.6630000000000003,-1.8050000000000068,-1662.6000000000058,-0.019000000000000128,1.0,native
0.6023659,0.2487202,0.14,-2.2319999999999993,96.63100000000003,-2100.300000000003,-0.04899999999999993,-2.0,native
0.5056178,0.2246547,0.18,0.6479999999999997,-20.099999999999966,-1608.0,-0.06600000000000028,-1.0,native
0.6987936,0.2453797,0.13,-0.5759999999999987,67.89800000000002,-3686.9000000000015,0.04899999999999993,-1.0,native
0.5344016,0.2536276,0.15,1.1929999999999996,30.61700000000002,-2162.7000000000044,-0.03299999999999992,-1.0,native
0.7386655,0.2576882,0.13,0.041999999999999815,98.49200000000002,-2712.4000000000015,0.03100000000000014,-2.0,native
0.5025416,0.2361061,0.21,0.15200000000000102,60.87099999999998,-1136.5,-0.008999999999999897,-1.0,native
0.4887551,0.2537069,0.15,0.23000000000000043,47.20300000000003,-2697.600000000006,-0.05699999999999994,-1.0,native
0.4910232,0.2414182,0.14,0.4280000000000008,89.291,-1555.300000000003,-0.04800000000000004,-1.0,native
0.4988554,0.2213022,0.23,-0.5549999999999997,70.73200000000003,-2050.2000000000044,0.020999999999999908,-2.0,native
0.4636782,0.2495352,0.21,-0.37899999999999956,31.86500000000001,-1214.0,-0.03299999999999992,-1.0,native
0.5996984,0.2839108,0.07,-1.407,203.716,-2134.2000000000044,0.04499999999999993,-3.0,native
0.7653685,0.2653139,0.13,0.3390000000000004,71.55000000000001,-2494.800000000003,0.04699999999999971,-2.0,native
0.2710694,0.2132290,0.26,-1.1799999999999997,424.758,-3037.800000000003,0.1379999999999999,-3.0,non-native
0.2666002,0.1826380,0.31,-1.452,429.025,-3509.5,0.15300000000000002,-4.0,non-native
0.4514861,0.2371847,0.24,-0.6940000000000008,179.79099999999994,-2941.300000000003,0.09599999999999964,2.0,non-native
0.4107425,0.2270242,0.28,-1.3900000000000006,65.07399999999996,-2231.800000000003,0.016000000000000014,2.0,non-native
0.4517419,0.2143576,0.32,-0.8120000000000012,298.025,-3268.0,0.0259999999999998,-1.0,non-native
0.3076574,0.1901083,0.29,-1.8510000000000009,284.049,-3206.0,0.11099999999999977,-1.0,non-native
0.4449214,0.2200729,0.27,-1.5940000000000012,285.74,-3176.600000000006,0.08899999999999997,-1.0,non-native
0.3805153,0.2010155,0.25,-2.824,385.674,-2662.9000000000015,0.05899999999999972,-2.0,non-native
0.2971560,0.2012496,0.25,-0.9400000000000013,340.33899999999994,-3331.0,0.07399999999999984,-2.0,non-native
0.3046330,0.2015521,0.21,-2.0820000000000007,303.486,-2841.600000000006,0.06899999999999995,-1.0,non-native
0.2657036,0.1880494,0.22,-2.0020000000000007,443.818,-3065.800000000003,0.12299999999999978,-4.0,non-native
0.7220042,0.2522703,0.2,-3.572000000000001,465.27299999999997,-3398.4000000000015,0.05699999999999994,-2.0,non-native
0.5610425,0.2338603,0.18,-2.9450000000000003,426.505,-2404.800000000003,0.05099999999999971,-2.0,non-native
0.7930399,0.2780467,0.21,-3.375,356.921,-2456.600000000006,-0.016000000000000014,-2.0,non-native
0.6985443,0.2238507,0.19,-1.9740000000000002,446.77,-3319.800000000003,0.008999999999999897,-2.0,non-native
0.6621233,0.2264348,0.18,-5.280000000000001,528.3340000000001,-2769.4000000000015,0.042999999999999705,-4.0,non-native
0.6147509,0.2323816,0.2,-2.654,450.406,-2346.9000000000015,0.028000000000000025,-3.0,non-native
0.6822571,0.2281090,0.21,-2.444000000000001,438.722,-1812.0,0.006999999999999673,-3.0,non-native
0.6971355,0.2239436,0.16,-3.8470000000000013,502.31,-3312.300000000003,0.054999999999999716,-4.0,non-native
0.4933878,0.2187574,0.19,-3.1189999999999998,507.503,-2994.2000000000044,0.09299999999999997,-3.0,non-native
0.7661344,0.3067083,0.17,-4.925000000000001,309.26,-1632.4000000000015,0.06999999999999984,-1.0,non-native
0.6726729,0.3581037,0.04,-6.253,624.365,-2438.4000000000015,0.06599999999999984,-5.0,non-native
0.5377649,0.3364904,0.03,-4.323,518.487,-3092.800000000003,0.054999999999999716,-3.0,non-native
0.3905393,0.2911483,0.04,-4.034000000000001,565.9169999999999,-2524.800000000003,0.10699999999999976,-4.0,non-native
0.3300731,0.2595930,0.04,-4.785,548.169,-1811.300000000003,0.09399999999999986,-4.0,non-native
0.4126823,0.2677004,0.04,-3.3499999999999996,475.864,-2985.5,0.07199999999999962,-4.0,non-native
0.4045938,0.2618341,0.05,-3.4610000000000003,470.592,-2343.9000000000015,0.09699999999999998,-4.0,non-native
0.6636931,0.3230364,0.08,-5.857000000000001,550.621,-3119.2000000000044,0.4429999999999996,-4.0,non-native
0.4058709,0.2577924,0.12,-5.792,539.4780000000001,-2806.5,0.2999999999999998,-4.0,non-native
